Id,Name,Title,Release,Steam Rating,Tags
412740,Audioshield,"<a href=""https://store.steampowered.com/app/412740/"">Audioshield</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/412740/header.jpg"" alt=""Audioshield"">",2016,"80% (2,594 reviews)","Indie, VR, Music, Music-Based Procedural Generation, Rhythm"
342180,Arizona Sunshine®,"<a href=""https://store.steampowered.com/app/342180/"">Arizona Sunshine®</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/342180/header.jpg"" alt=""Arizona Sunshine®"">",2016,"82% (5,892 reviews)","Action, VR, Zombies, Survival, Horror, Multiplayer, Co-op Campaign, Adventure, Online Co-Op, FPS, Gore, Shooter, First-Person, Survival Horror, Indie, Co-op, Open World, Violent, Singleplayer, Post-apocalyptic"
244210,Assetto Corsa,"<a href=""https://store.steampowered.com/app/244210/"">Assetto Corsa</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/244210/header.jpg"" alt=""Assetto Corsa"">",2014,"91% (41,616 reviews)","Racing, Automobile Sim, Simulation, Driving, Realistic, Multiplayer, Sports, VR, Moddable, Controller, Physics, Singleplayer, Open World, First-Person, Indie, Replay Value, Action, 3D Vision, TrackIR, Artificial Intelligence"
250600,The Plan,"<a href=""https://store.steampowered.com/app/250600/"">The Plan</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/250600/header.jpg"" alt=""The Plan"">",2013,"92% (21,801 reviews)","Free to Play, Indie, Atmospheric, Short, Casual, Singleplayer, Simulation, Beautiful, Great Soundtrack, Exploration, Music, Adventure, Emotional, Experimental, Flight, Relaxing, 2D, Nature, Walking Simulator, Funny"
17700,INSURGENCY: Modern Infantry Combat,"<a href=""https://store.steampowered.com/app/17700/"">INSURGENCY: Modern Infantry Combat</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/17700/header.jpg"" alt=""INSURGENCY: Modern Infantry Combat"">",2007,"88% (2,265 reviews)","Action, FPS, Shooter, Multiplayer, Free to Play, Mod, Realistic, Tactical, First-Person, Simulation, War, Military, Strategy"
714010,Aim Lab,"<a href=""https://store.steampowered.com/app/714010/"">Aim Lab</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/714010/header.jpg"" alt=""Aim Lab"">",2018,"95% (53,598 reviews)","Free to Play, FPS, Shooter, Simulation, Action, First-Person, Singleplayer, Early Access, Indie, Casual, eSports, Competitive, Sniper, Multiplayer, Adventure, Tactical, Difficult, Fast-Paced, Score Attack, Third-Person Shooter"
546050,Puyo Puyo™Tetris®,"<a href=""https://store.steampowered.com/app/546050/"">Puyo Puyo™Tetris®</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/546050/header.jpg"" alt=""Puyo Puyo™Tetris®"">",2018,"83% (4,043 reviews)","Puzzle, Casual, Competitive, Multiplayer, Action, Cute, Anime, Local Multiplayer, Colorful, Great Soundtrack, Arcade, 2D, Classic, 4 Player Local, Difficult, Female Protagonist, Funny, Singleplayer, Fighting, Comedy"
801630,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],"<a href=""https://store.steampowered.com/app/801630/"">UNDER NIGHT IN-BIRTH Exe:Late[cl-r]</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/801630/header.jpg"" alt=""UNDER NIGHT IN-BIRTH Exe:Late[cl-r]"">",2018,"94% (1,910 reviews)","2D Fighter, Fighting, Action, Anime, Great Soundtrack, Competitive, Local Multiplayer, Visual Novel, Tutorial, Controller, Story Rich, Singleplayer, eSports, Pixel Graphics, Difficult, Cute, Fantasy, Soundtrack, Multiplayer, Arcade"
520440,GUILTY GEAR Xrd -REVELATOR-,"<a href=""https://store.steampowered.com/app/520440/"">GUILTY GEAR Xrd -REVELATOR-</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/520440/header.jpg"" alt=""GUILTY GEAR Xrd -REVELATOR-"">",2016,"92% (4,874 reviews)","Fighting, Anime, 2D Fighter, Great Soundtrack, Action, Multiplayer, 2.5D, Local Multiplayer, Difficult, Arcade, Story Rich, Competitive, Controller, eSports, Singleplayer, Tutorial, 2D, Cute, God Game, Visual Novel"
636480,Ravenfield,"<a href=""https://store.steampowered.com/app/636480/"">Ravenfield</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/636480/header.jpg"" alt=""Ravenfield"">",2017,"96% (39,511 reviews)","FPS, War, Singleplayer, Shooter, Action, First-Person, Military, Early Access, Funny, Sandbox, Team-Based, Indie, Strategy, Tactical, Physics, Simulation, Realistic, Moddable, Atmospheric, Adventure"
630100,SoulWorker - Anime Action MMO,"<a href=""https://store.steampowered.com/app/630100/"">SoulWorker - Anime Action MMO</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/630100/header.jpg"" alt=""SoulWorker - Anime Action MMO"">",2018,"79% (14,728 reviews)","Anime, Free to Play, MMORPG, Massively Multiplayer, RPG, Action, Sexual Content, Hack and Slash, Multiplayer, Nudity, Character Customization, JRPG, Online Co-Op, Open World, Co-op, Mature, Female Protagonist, Singleplayer, Controller, Psychological Horror"
601510,Yu-Gi-Oh! Duel Links,"<a href=""https://store.steampowered.com/app/601510/"">Yu-Gi-Oh! Duel Links</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/601510/header.jpg"" alt=""Yu-Gi-Oh! Duel Links"">",2017,"84% (33,492 reviews)","Free to Play, Card Game, Strategy, Anime, Multiplayer, Trading Card Game, Singleplayer, Turn-Based, Competitive, Casual, RPG, Online Co-Op, Memes, Great Soundtrack, Action, Adventure, Simulation, Massively Multiplayer, Survival, MMORPG"
571260,THE KING OF FIGHTERS XIV STEAM EDITION,"<a href=""https://store.steampowered.com/app/571260/"">THE KING OF FIGHTERS XIV STEAM EDITION</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/571260/header.jpg"" alt=""THE KING OF FIGHTERS XIV STEAM EDITION"">",2017,"83% (2,654 reviews)","Fighting, Arcade, Action, 2D Fighter, Multiplayer, Anime, 2.5D, Beat &#x27;em up, Great Soundtrack, Nudity, Sexual Content, Competitive, 3D Fighter, Female Protagonist, Story Rich"
550650,Black Squad,"<a href=""https://store.steampowered.com/app/550650/"">Black Squad</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/550650/header.jpg"" alt=""Black Squad"">",2019,"76% (76,961 reviews)","Free to Play, FPS, Shooter, Multiplayer, Action, Early Access, First-Person, Military, PvP, Co-op, Singleplayer, War, Massively Multiplayer, Tactical, Team-Based, Violent, Open World, Strategy, Gore, Adventure"
532840,CAYNE,"<a href=""https://store.steampowered.com/app/532840/"">CAYNE</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/532840/header.jpg"" alt=""CAYNE"">",2017,"79% (1,443 reviews)","Free to Play, Adventure, Horror, Point &amp; Click, Indie, Casual, Isometric, Sci-fi, Singleplayer, Female Protagonist, Gore, Violent, Dark Fantasy, Atmospheric, 2D, 2.5D, Post-apocalyptic, Fantasy, Story Rich, Retro"
488660,Just Deserts,"<a href=""https://store.steampowered.com/app/488660/"">Just Deserts</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/488660/header.jpg"" alt=""Just Deserts"">",2016,80% (210 reviews),"Strategy, Casual, Indie, Simulation, Anime, Dating Sim, Visual Novel, Turn-Based Combat, Nudity, Sexual Content, Military, Aliens, Sci-fi, Turn-Based, Cute, Multiple Endings, Resource Management"
459820,Crush Crush,"<a href=""https://store.steampowered.com/app/459820/"">Crush Crush</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/459820/header.jpg"" alt=""Crush Crush"">",2016,"90% (18,700 reviews)","Sexual Content, Free to Play, Nudity, Anime, Dating Sim, Clicker, Mature, Cute, Hentai, Singleplayer, Casual, Romance, Visual Novel, Funny, Comedy, Memes, Indie, Female Protagonist, Resource Management, Strategy"
4720,Condemned: Criminal Origins,"<a href=""https://store.steampowered.com/app/4720/"">Condemned: Criminal Origins</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/4720/header.jpg"" alt=""Condemned: Criminal Origins"">",2006,"86% (1,554 reviews)","Horror, Action, First-Person, Atmospheric, Survival Horror, Psychological Horror, Crime, Singleplayer, FPS, Difficult, Gore, Detective, Dark, Classic, Mystery, Survival, Story Rich, Thriller, Shooter, Beat &#x27;em up"
436150,Governor of Poker 3,"<a href=""https://store.steampowered.com/app/436150/"">Governor of Poker 3</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/436150/header.jpg"" alt=""Governor of Poker 3"">",2016,"71% (8,289 reviews)","Card Game, Multiplayer, Gambling, Western, PvP, Casual, Strategy, Cartoony, Funny, Family Friendly, Free to Play, Massively Multiplayer, Colorful, Character Customization, Team-Based, Simulation, Cartoon, Gaming, Party, Singleplayer"
411370,Melty Blood Actress Again Current Code,"<a href=""https://store.steampowered.com/app/411370/"">Melty Blood Actress Again Current Code</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/411370/header.jpg"" alt=""Melty Blood Actress Again Current Code"">",2016,"92% (2,183 reviews)","Anime, 2D Fighter, Fighting, Action, Great Soundtrack, Arcade, Local Multiplayer, Difficult, Cute, eSports, Visual Novel, Controller, Story Rich, Multiplayer, 2D, Vampire"
389730,TEKKEN 7,"<a href=""https://store.steampowered.com/app/389730/"">TEKKEN 7</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/389730/header.jpg"" alt=""TEKKEN 7"">",2017,"82% (40,687 reviews)","Fighting, Action, Multiplayer, Competitive, Arcade, Local Multiplayer, Controller, Great Soundtrack, Sports, Singleplayer, eSports, Character Customization, Difficult, 3D Fighter, Anime, Story Rich, Beat &#x27;em up, Nudity, Third Person, Sexual Content"
339800,HuniePop,"<a href=""https://store.steampowered.com/app/339800/"">HuniePop</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/339800/header.jpg"" alt=""HuniePop"">",2015,"96% (21,423 reviews)","Nudity, Mature, Sexual Content, Anime, Dating Sim, Puzzle, Match 3, Romance, Hentai, Singleplayer, Cute, Comedy, Indie, Casual, RPG, Story Rich, Strategy, Memes, Great Soundtrack, 2D"
360740,Downwell,"<a href=""https://store.steampowered.com/app/360740/"">Downwell</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/360740/header.jpg"" alt=""Downwell"">",2015,"96% (6,029 reviews)","Precision Platformer, Action Roguelike, Indie, Platformer, Pixel Graphics, Action, 2D Platformer, Difficult, 2D, Roguelike, Arcade, Fast-Paced, Roguelite, Adventure, Retro, Shoot &#x27;Em Up, Singleplayer, Procedural Generation, Replay Value, Great Soundtrack"
355180,Codename CURE,"<a href=""https://store.steampowered.com/app/355180/"">Codename CURE</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/355180/header.jpg"" alt=""Codename CURE"">",2017,"84% (15,718 reviews)","Free to Play, Zombies, Multiplayer, Shooter, Survival, FPS, Co-op, Online Co-Op, Action, First-Person, Open World, Singleplayer, Horror, Gore, Early Access, Adventure, Mod, Massively Multiplayer, Funny, Third Person"
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,"<a href=""https://store.steampowered.com/app/222440/"">THE KING OF FIGHTERS 2002 UNLIMITED MATCH</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/222440/header.jpg"" alt=""THE KING OF FIGHTERS 2002 UNLIMITED MATCH"">",2015,"94% (2,236 reviews)","Fighting, Action, 2D Fighter, Arcade, Anime, Classic, Multiplayer, Great Soundtrack, Local Multiplayer, Pixel Graphics, 2D"
340340,Domestic Dog,"<a href=""https://store.steampowered.com/app/340340/"">Domestic Dog</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/340340/header.jpg"" alt=""Domestic Dog"">",2014,81% (310 reviews),"Simulation, Dog, Open World, Survival, Indie, Casual, Pixel Graphics, Singleplayer, Perma Death, Funny, Retro"
339610,Freestyle 2: Street Basketball,"<a href=""https://store.steampowered.com/app/339610/"">Freestyle 2: Street Basketball</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/339610/header.jpg"" alt=""Freestyle 2: Street Basketball"">",2015,"73% (11,245 reviews)","Free to Play, Basketball, Sports, Multiplayer, Massively Multiplayer, Action, Casual, Co-op, Competitive, Strategy, Singleplayer, Simulation, eSports, Controller, Anime, Great Soundtrack, Funny, Open World, FPS, 2D"
334690,Squirreltopia,"<a href=""https://store.steampowered.com/app/334690/"">Squirreltopia</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/334690/header.jpg"" alt=""Squirreltopia"">",2015,72% (84 reviews),"Indie, Action, Adventure, Platformer, Difficult, Pixel Graphics, Cute, Colorful, Precision Platformer, Singleplayer, 2D"
329490,Phantom Breaker: Battle Grounds,"<a href=""https://store.steampowered.com/app/329490/"">Phantom Breaker: Battle Grounds</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/329490/header.jpg"" alt=""Phantom Breaker: Battle Grounds"">",2015,"83% (2,411 reviews)","Anime, Beat &#x27;em up, Action, Cute, Pixel Graphics, Female Protagonist, Local Co-Op, Side Scroller, Hack and Slash, 2D, Co-op, Retro, Fighting, Great Soundtrack, Arcade, Multiplayer, 4 Player Local, Local Multiplayer, Online Co-Op, Singleplayer"
329110,Gems of War - Puzzle RPG,"<a href=""https://store.steampowered.com/app/329110/"">Gems of War - Puzzle RPG</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/329110/header.jpg"" alt=""Gems of War - Puzzle RPG"">",2014,"80% (7,803 reviews)","Free to Play, Match 3, Puzzle, RPG, Casual, Strategy, Card Game, Adventure, Fantasy, Action, Multiplayer, Singleplayer, Touch-Friendly, PvP, Story Rich, Indie, PvE, 2D, Sexual Content"
317360,Double Action: Boogaloo,"<a href=""https://store.steampowered.com/app/317360/"">Double Action: Boogaloo</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/317360/header.jpg"" alt=""Double Action: Boogaloo"">",2014,"92% (10,955 reviews)","Free to Play, Action, Parkour, FPS, Bullet Time, First-Person, Open World, Funny, Indie, Co-op, Comedy, Singleplayer, Online Co-Op, Adventure, Survival, Controller, Zombies"
244630,NEOTOKYO,"<a href=""https://store.steampowered.com/app/244630/"">NEOTOKYO</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/244630/header.jpg"" alt=""NEOTOKYO"">",2014,"71% (2,657 reviews)","Free to Play, Multiplayer, FPS, Cyberpunk, Shooter, Action, Anime, Great Soundtrack, Mod, Tactical, Sci-fi, First-Person, Team-Based, Futuristic, Co-op, Singleplayer, Realistic, Indie, Adventure, Zombies"
311340,METAL GEAR SOLID V: GROUND ZEROES,"<a href=""https://store.steampowered.com/app/311340/"">METAL GEAR SOLID V: GROUND ZEROES</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/311340/header.jpg"" alt=""METAL GEAR SOLID V: GROUND ZEROES"">",2014,"82% (9,838 reviews)","Stealth, Action, Tactical, Short, Singleplayer, Third Person, Story Rich, Cinematic, Open World, Replay Value, Atmospheric, Great Soundtrack, Adventure, Third-Person Shooter, Shooter, Sandbox, Classic, Cold War, Dark, Multiplayer"
307350,Nux,"<a href=""https://store.steampowered.com/app/307350/"">Nux</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/307350/header.jpg"" alt=""Nux"">",2006,38% (34 reviews),"Action, Platformer, Shoot &#x27;Em Up"
65790,ARMA: Cold War Assault,"<a href=""https://store.steampowered.com/app/65790/"">ARMA: Cold War Assault</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/65790/header.jpg"" alt=""ARMA: Cold War Assault"">",2011,"88% (1,677 reviews)","Simulation, Action, Military, Strategy, Cold War, FPS, Classic, Tactical, Open World, Multiplayer, Shooter, War, Realistic, First-Person, Singleplayer, Sandbox, Moddable, Team-Based, Third Person, Adventure"
286000,Tooth and Tail,"<a href=""https://store.steampowered.com/app/286000/"">Tooth and Tail</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/286000/header.jpg"" alt=""Tooth and Tail"">",2017,"83% (2,543 reviews)","Strategy, RTS, Pixel Graphics, Indie, Multiplayer, Action, Casual, Great Soundtrack, 2D, Competitive, Controller, Singleplayer, Split Screen, Local Co-Op, Local Multiplayer, Isometric, Story Rich, Procedural Generation, 4 Player Local, Co-op"
283820,KAMUI,"<a href=""https://store.steampowered.com/app/283820/"">KAMUI</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/283820/header.jpg"" alt=""KAMUI"">",2014,94% (84 reviews),"Indie, Action, Shoot &#x27;Em Up, Great Soundtrack, Bullet Hell, Shooter"
281860,RefleX,"<a href=""https://store.steampowered.com/app/281860/"">RefleX</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/281860/header.jpg"" alt=""RefleX"">",2014,93% (89 reviews),"Shoot &#x27;Em Up, Indie, Action, Bullet Hell, Shooter, Arcade, Great Soundtrack, Epic, Singleplayer, Retro"
283680,Astebreed: Definitive Edition,"<a href=""https://store.steampowered.com/app/283680/"">Astebreed: Definitive Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/283680/header.jpg"" alt=""Astebreed: Definitive Edition"">",2014,"88% (1,073 reviews)","Spectacle fighter, Shoot &#x27;Em Up, Bullet Hell, Shooter, Arcade, 2.5D, Mechs, Surreal, Story Rich, Controller, Action, Anime, Sci-fi, Robots, Space, Futuristic, Destruction, Singleplayer, Indie, Great Soundtrack"
278930,GIGANTIC ARMY,"<a href=""https://store.steampowered.com/app/278930/"">GIGANTIC ARMY</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/278930/header.jpg"" alt=""GIGANTIC ARMY"">",2014,79% (178 reviews),"Action, Indie, Mechs, Platformer, Shooter, Shoot &#x27;Em Up, Arcade, Side Scroller, 2D, Robots, Sci-fi, Retro, Singleplayer"
